Player,Actual_Y,Linear_Regression,MLPRegressor,SVMR,DeepNN
440,61.46153846,69.90939331,70.38060528,72.82841783,70.37384796
441,63.5,73.14682007,73.41320489,75.35155259,73.63620758
442,62.42857143,74.33325195,74.75758061,76.10678321,74.5223465
443,79.27272727,72.34707642,71.93250709,77.20246031,70.65840912
444,91.80612245,92.80081177,92.68760425,88.76131979,92.37841797
445,82.15,74.9307251,74.21321659,75.42858066,74.28462219
446,87.27956989,86.82516479,87.50923241,87.28012153,84.66940308
447,93.05555556,76.59985352,77.16936742,78.76334917,77.51207733
448,63.8125,74.01116943,75.0255873,75.80600614,74.44117737
449,76.72413793,75.65542603,78.74332315,80.923395,76.71756744
450,60.2,75.03067017,75.30883129,77.82278509,75.68643951
451,94.32352941,108.0344543,107.9083597,90.31667737,109.2161407
452,85.26923077,87.26934814,87.45390152,87.73040638,87.96832275
453,81.61538462,78.57345581,78.9482114,80.85279278,78.45836639
454,90.13333333,97.35369873,96.27064495,86.47754751,96.72734833
455,70,71.54647827,72.01924391,73.49403596,71.79546356
456,80.88709677,75.46368408,77.19437454,78.79531424,76.05950928
457,72,71.62521362,71.92182241,74.2849653,72.05042267
458,64.66666667,67.33349609,64.03570619,72.26059137,67.308815
459,86.05555556,81.16113281,80.98128682,81.86380848,82.26703644
460,62.4,70.63516235,70.87817081,73.44060914,71.0196991
461,71.53846154,79.18588257,79.38777584,80.90732011,78.46456909
462,70.63636364,73.19250488,73.15875898,74.56911446,73.45716858
463,87.21333333,86.64422607,87.00608003,86.85033727,87.21147919
464,88.9375,78.05166626,78.59138654,79.43557557,79.29486847
465,79.5,76.71725464,77.33845338,79.86322017,77.44463348
466,86.48275862,82.74359131,81.77234347,83.53997618,83.20575714
467,87.92592593,86.62963867,86.36346727,85.64575752,87.20001984
468,83.72340426,76.96551514,76.72258891,78.04350993,77.43955231
469,78.58,80.16851807,80.65002638,80.79597776,81.40124512
470,82.75324675,85.39239502,84.8886947,83.32440108,83.58019257
471,79.8,82.61248779,84.12799712,85.05712397,83.12220001
472,89.45714286,94.05938721,96.99051589,87.20724239,93.86293793
473,84.02777778,84.87463379,83.99981199,83.20914513,83.11634064
474,69.08333333,72.49255371,73.55329239,74.23730382,72.91739655
475,73.6,70.98010254,71.07962755,73.54956226,71.33386993
476,80.03448276,69.51858521,68.80980573,73.67915962,68.42567444
477,81,71.16247559,71.92972123,73.42708706,71.68100739
478,64.06382979,72.22512817,73.94157448,77.28069693,72.58000946
479,90.78947368,82.9833374,82.81765292,82.63243289,83.87407684
480,88.57142857,74.6451416,74.72300014,76.76003002,74.93688202
481,76.68965517,77.94647217,78.60183029,78.06518988,78.31525421
482,65.89473684,72.94665527,72.92558317,74.08243132,72.97609711
483,83.43859649,83.14016724,82.35208855,81.61083713,83.36759949
484,86.5,76.95565796,77.32621251,79.5467788,77.59023285
485,85.92105263,80.58496094,80.80880915,81.34596885,81.04465485
486,88,75.50332642,76.19076792,78.75680282,76.54514313
487,87.03125,77.21060181,76.1154644,76.94308965,76.84685516
488,83.79104478,75.40731812,76.325348,79.55187452,75.380867
489,74.3877551,76.36135864,75.98127053,78.02227251,75.39780426
490,69.11764706,69.29586792,69.43233524,72.65785976,69.37123108
491,73.53846154,74.60635376,75.55037822,74.50767781,74.17728424
492,86.4,73.99734497,74.1807338,75.94493697,74.53948212
493,69.5483871,75.88415527,75.73554828,75.86508055,76.1167984
494,84.0733945,80.97805786,80.67367968,83.75944363,84.07398224
495,70.11111111,71.81137085,71.95670005,73.84003415,72.2035141
496,79.11111111,77.89642334,77.97977199,79.93001502,77.90225983
497,77.45454545,73.96130371,74.401001,76.09047626,74.73012543
498,73.64285714,73.38427734,73.50766003,74.88127378,73.67894745
499,73.88135593,75.056427,74.56031082,76.95628689,74.85712433
500,85.14423077,88.978302,91.11008211,85.11080357,88.78852081
501,81.80952381,79.48971558,80.89358723,84.04660836,79.6916275
502,73.38461538,79.62283325,78.13266594,78.07286705,78.6448288
503,76.54166667,79.65878296,78.97329809,79.70153879,79.4100647
504,71.75,72.96627808,73.4874211,75.55095732,73.66417694
505,39.5,71.61483765,72.20481721,75.15645318,72.36631012
506,78.12,79.96282959,81.03947674,82.0412324,79.04190063
507,92.60526316,98.86364746,98.85332784,89.43538578,98.23891449
508,93.03448276,99.88998413,97.417915,90.29620736,100.0801468
509,73.5,67.34970093,64.31061988,72.58043574,67.50893402
510,85.94845361,88.98144531,86.83189749,84.84012762,86.14943695
511,79.21428571,73.91253662,74.05896183,74.9954822,74.08925629
512,46.7,67.82479858,65.88089627,72.27979775,67.92321014
513,77.6,76.87924194,77.110505,79.16653087,76.86006165
514,86.11111111,82.13327026,81.90674407,82.85582412,82.27976227
515,80.22857143,79.25692749,78.81811259,80.52267344,78.2323761
516,74,78.98928833,79.77137659,81.11332357,78.98577118
517,83.29245283,83.62341309,84.77538509,83.29207184,83.73758698
518,63,69.42764282,70.16235918,72.98772462,69.75440979
519,76.95348837,76.22949219,78.3134887,83.63704017,76.77064514
520,89.33333333,86.89257813,86.21432553,86.73969719,88.18930817
521,76,75.5791626,75.72356227,77.17436266,75.50115204
522,76.27777778,74.96463013,75.01985432,76.47964127,75.28469086
523,82.23728814,84.36380005,82.9002505,84.23037154,83.65401459
524,71.58064516,70.37826538,69.90001589,73.49195763,69.88517761
525,79.01694915,76.10620117,77.19285514,78.08669685,75.90215302
526,56.71428571,68.98092651,68.80747323,72.67943373,69.2122345
527,90.17391304,80.01480103,79.84014919,80.33510574,80.38567352
528,76.59259259,69.79000854,70.20377313,73.17673458,69.639534
529,95.33928571,96.14654541,94.55505026,88.38285081,93.94474792
530,78.65,73.41900635,73.79608963,75.53554255,74.31230927
531,96.80952381,77.6986084,76.94407473,78.16421194,77.60048676
532,78.31818182,73.15197754,73.415312,74.10657496,73.30783844
533,84.20731707,78.98284912,79.97347021,84.20731929,80.40450287
534,87.98630137,85.33288574,85.18473191,84.28433603,85.03043365
535,73.07692308,73.21914673,72.69158309,74.40597145,72.11980438
536,82.625,74.63201904,74.93059356,76.36784032,75.18719482
537,65.66666667,74.5826416,74.83624685,76.57724741,75.17722321
538,83.11382114,87.89910889,86.79298128,84.6744969,88.19168854
539,84.98245614,94.26565552,94.62875294,85.38879689,93.9067688
540,67.25,74.83502197,75.06794194,76.4503513,75.46509552
541,80,68.83648682,69.35836462,72.66161357,69.22309875
542,88.49090909,81.31121826,81.18871835,84.12258803,81.38082123
543,74.18181818,71.08306885,71.74592834,74.41879892,71.73055267
544,81.09677419,85.02151489,84.60276856,82.79139413,84.45705414
545,78.34210526,74.98632813,75.07523642,76.80640531,74.59635162
546,55,71.79602051,72.39033572,74.47951823,72.45892334
547,75.4,70.81671143,70.95044655,73.56261946,70.99967194
548,88.74358974,77.41113281,77.33337891,80.66948946,76.6462326
549,83.97222222,87.22320557,86.05901539,83.44644262,86.60810089
550,79.70588235,74.36642456,74.58212395,75.77300072,74.47261047
551,75.41758242,79.23342896,78.44054519,81.85525614,78.7579422
552,80.33333333,72.54660034,73.24358577,75.42725493,73.29980469
553,80.9047619,75.11553955,74.8385089,76.1408437,75.40268707
554,85.33333333,71.30957031,71.47081565,74.02660568,71.64714813
555,66.41176471,71.35650635,71.40364987,73.63542888,71.36446381
556,86.96875,83.12692261,83.62010999,83.1355989,83.56249237
557,66.75,69.94787598,69.93246248,72.94686608,69.97953033
558,78.88235294,72.14129639,72.21939213,74.27119257,72.16699219
559,81.33333333,70.16207886,70.40172848,73.06383235,70.32627106
560,69.14285714,72.65628052,73.16326355,74.62163281,73.12808228
561,69.16666667,70.96917725,71.71830908,73.06212395,71.35671234
562,49.33333333,73.21990967,73.69241104,76.80473228,73.98264313
563,83.6,76.637146,77.02499464,79.32327534,77.3769989
564,84.68571429,84.38500977,86.60636483,86.65086355,85.80814362
565,87.36111111,86.06900024,84.60210443,83.50763873,86.01795197
566,66.68571429,69.53408813,70.25600976,73.91390816,69.61670685
567,82.32258065,79.11315918,79.94567326,79.28466766,79.21990204
568,83.63157895,78.62738037,79.77634923,81.17096782,79.07305145
569,89.45714286,85.12145996,84.52671682,84.11498981,85.58039856
570,63.40909091,70.08889771,70.17412802,73.24871207,69.85639954
571,74.10526316,73.82058716,74.03597249,74.40022326,74.08435822
572,80.72619048,84.04431152,83.83684325,82.55919865,83.27804565
573,56.5,71.65533447,72.09085957,74.64891024,72.1153183
574,79.83505155,81.52584839,81.52237386,82.7484864,80.89702606
575,80.8125,76.29907227,76.69375135,78.15086745,77.24777985
576,90.16666667,72.69161987,73.38310858,75.39657347,73.56426239
577,79.96,81.73699951,80.99299403,81.55247891,80.05269623
578,83.24137931,80.00802612,80.70624614,80.82494417,78.59302521
579,82.50666667,87.82266235,87.29743411,86.16661028,88.26190948
580,84.28378378,86.60897827,84.69823193,84.11179256,85.09348297
581,67,70.59765625,70.96261486,73.61346089,70.9580307
582,84.75,72.78219604,73.29578259,74.93081767,73.43250275
583,67.5,69.63803101,70.0373711,73.34763041,69.99629974
584,76.41666667,71.69720459,71.88494666,74.31600713,71.73862457
585,77,78.27813721,78.55356434,80.58433781,79.05155182
586,80.25,79.18643188,78.40659552,80.28577145,77.17610931
587,73.93333333,71.74783325,71.0296053,73.75399757,70.94182587
588,80.53846154,76.49447632,76.61552651,78.20921061,77.03286743
589,83.94736842,73.07171631,73.79281524,75.40596177,73.57447052
590,78.28735632,78.00112915,78.7566202,79.98922821,76.75276184
591,88,77.07836914,77.70393977,78.61506602,77.8682251
592,84.66666667,77.78167725,77.81411184,79.50494927,77.30303192
593,78.92307692,79.00588989,78.86104232,80.26820298,76.73549652
594,91.91176471,85.91088867,87.63199695,89.30703541,87.38891602
595,78,69.57254028,69.70412702,72.82275764,69.64925385
596,74.5,74.30343628,75.04662661,76.16473397,74.65950775
597,82.32967033,81.82263184,83.64481212,83.86799893,82.42333221
598,80.95918367,78.18429565,79.06024966,82.01880334,78.76981354
599,96,77.48791504,77.10988408,78.67062128,77.82671356
600,55.15,73.14379883,73.71335916,75.39872622,73.53262329
601,72.47058824,72.25598145,72.97412204,74.77301281,72.82733917
602,83.16,75.64337158,77.55726807,82.07537132,77.47490692
603,82.7,71.95788574,71.7939111,73.95860903,72.06493378
604,80.69230769,77.09185791,77.29812056,79.01304024,77.90248108
605,82.84,71.51538086,71.41151976,73.3316335,71.15764618
606,76.20338983,79.77288818,79.57843304,78.62004616,79.71735382
607,61.95,69.81155396,69.98919929,72.98397406,69.82253265
608,79.10227273,83.68966675,83.03197939,81.84847893,82.2793808
609,90.06956522,87.53878784,88.22291467,87.0406015,87.58170319
610,87.4516129,86.22167969,86.55551576,84.72646441,86.43787384
611,75.30769231,73.64761353,74.26425987,76.43847438,74.13736725
612,85.95698925,92.41384888,91.86875757,88.27291512,90.57624817
613,90.92424242,87.46469116,85.47330887,85.83294251,86.15198517
614,89.125,75.19515991,75.87579329,77.97401304,76.09160614
615,80.5,76.45031738,76.9383616,77.30113697,76.75897217
616,79.4,71.62921143,71.702517,73.85866435,71.88932037
617,80.08064516,74.39163208,74.70345252,77.26799511,73.99089813
618,78.75,74.35119629,74.57249791,76.68953005,74.80735016
619,67.66666667,70.70715332,71.1874851,73.50224924,71.11991119
620,31.16666667,70.19613647,70.77548499,73.60471409,70.82380676
621,79,75.81445313,76.45489404,76.92810787,75.99603271
622,77,73.94281006,74.35929161,76.29167875,74.5008316
623,84.09375,73.92562866,73.25253931,74.96925084,72.9438324
624,79.66666667,73.45413208,73.63490298,75.64724953,74.00283813
625,75.3559322,81.2071228,80.97280489,81.75310641,82.11521149
626,81.11392405,79.25680542,78.42423964,80.63404954,78.878685
627,66.75862069,70.22076416,72.15666987,75.09328705,70.96686554
628,77.15384615,75.94769287,76.93724766,78.88314522,76.74213409
629,85.18,82.39370728,82.45933009,81.5077587,83.37497711
630,80.33333333,71.37496948,71.730928,73.8521185,71.48697662
631,95.76068376,95.63034058,95.44968448,88.96319347,94.4615097
632,75.69090909,76.39627075,75.39173903,77.38342708,76.04579926
633,70.83333333,75.76119995,76.01065913,77.78750607,76.20088959
634,63.58333333,70.35925293,70.8871398,73.14434646,70.80417633
635,67.92857143,71.68014526,72.00906956,74.18444992,72.04724884
636,92.1,74.35110474,74.55058773,75.16982001,74.65010071
637,82.98181818,81.33740234,81.92193779,84.09690861,81.50727081
638,80.64864865,82.48016357,83.17778081,83.12998713,83.62366486
639,70.05882353,69.72613525,70.7926553,73.23218743,70.43120575
640,88.05263158,82.16821289,82.50685154,83.4336415,83.13490295
641,62.875,72.7288208,74.23179573,75.38508594,73.08161163
642,81.8,79.31445313,76.86370982,81.79985806,79.50131226
643,65.52380952,70.06478882,70.97028356,72.93040373,70.51763916
644,89.33333333,71.12133789,71.59735403,74.00662369,71.61517334
645,81.82758621,78.03186035,81.52266903,81.8277847,79.63230133
646,67.85714286,71.59738159,71.78019406,74.0597302,72.00650787
647,47.83333333,72.00900269,72.46698962,74.52443949,72.61099243
648,83.72727273,80.97085571,81.68491609,82.24704337,81.9913559
649,93,71.79931641,72.16009499,74.53433704,72.31070709
650,76.44,74.34631348,75.45319539,76.28016284,75.0329361
651,82.55238095,80.4586792,79.98024612,83.00630995,80.76572418
652,45,70.60058594,70.87464774,73.40926397,70.86145782
653,86.73076923,76.99694824,77.37459069,77.77608919,77.61943817
654,65.5,70.20422363,70.46788933,72.77375132,70.29034424
655,66.41666667,70.80532837,71.54477003,73.6970975,71.43289948
656,80.5,82.87698364,82.44190715,81.42162546,81.4796524
657,77.54166667,68.46084595,68.97401149,73.1006703,68.31543732
658,77.91666667,79.84060669,81.25538277,82.43913496,79.19635773
659,83.04424779,85.07354736,85.83342125,84.65233195,84.29607391
660,73.66666667,80.31365967,82.04652234,80.80061967,79.25582123
661,78.71929825,83.91018677,84.03833383,83.67790613,83.32369232
662,68.30769231,69.89321899,70.08796265,73.07471756,70.15885162
663,67.36842105,72.82162476,72.9504183,76.64190159,72.29769135
664,89.70588235,76.90283203,77.68338753,79.36285224,78.18624115
665,89.45454545,88.16842651,87.36406052,88.53724392,88.73642731
666,69.36363636,70.76107788,71.18357559,73.14175261,71.08592987
667,88.4,87.37588501,87.53854896,87.95246398,86.7457962
668,81.40506329,81.61380005,80.92808953,80.98162542,81.57458496
669,82.97333333,81.85546875,82.31948105,81.75131233,81.91597748
670,73.8,68.97238159,69.31597564,72.56612938,69.24753571
671,78.5,73.58999634,74.09452896,75.87865656,74.29021454
672,82.34444444,87.20562744,87.62741345,82.65497125,86.87284088
673,77.33333333,71.83563232,72.07340171,74.30010704,72.18540192
674,80.98181818,81.41088867,82.36735782,83.93021238,82.73506165
675,74.46153846,76.80938721,77.15633096,79.09707171,77.29349518
676,82,68.94741821,68.86942083,72.44018248,68.94843292
677,82,72.53027344,72.86698598,75.10421799,73.06799316
678,81.8,81.76809692,81.97756823,81.72349641,82.30169678
679,35,69.54953003,69.78472356,72.96445684,69.77376556
680,80.88,85.42236328,84.63615819,81.40142491,83.99906921
681,82.25531915,73.98208618,74.02615766,76.93144425,74.59256744
682,74.54347826,77.0793457,77.98381365,77.80198234,78.05828094
683,80.30769231,83.855896,84.65414524,84.15017921,82.29454803
684,77.60526316,72.07867432,73.40693304,75.4124058,73.21042633
685,79.16666667,78.01809692,78.92023806,80.27589703,78.65763092
686,79.94897959,78.365448,77.66905388,80.59258478,77.52968597
687,75.47619048,77.02716064,76.43318043,79.34084656,76.44625092
688,84.77777778,71.24697876,71.66846912,73.8600246,71.6853714
689,75.33333333,76.84976196,77.17297707,79.22405329,77.30077362
690,74.12280702,80.31658936,79.97272644,80.32867198,80.58914948
691,42,69.67028809,69.95445156,72.86671049,69.90912628
692,78.49295775,86.37832642,85.98107031,86.1875626,87.1644516
693,92.17647059,76.76675415,76.46320977,76.56678998,76.99549103
694,64.70588235,75.6293335,75.94887279,78.20151074,76.51741028
695,69.5,68.81176758,69.6548082,72.4772852,68.9845047
696,82,76.49621582,76.84447844,78.71179887,77.25737762
697,83.4137931,78.27807617,78.4851262,78.27740195,79.13072968
698,79.33333333,74.5118103,74.76798863,76.77209386,75.14926147
699,78.2037037,77.74569702,76.67916283,77.16355428,77.42436981
700,74.9,74.41113281,74.39263393,76.20450464,74.7621994
701,82.08433735,80.52139282,80.56778697,82.67932596,79.47174835
702,83.42201835,85.29162598,83.79927026,83.42167929,84.48116302
703,81.16,80.16168213,80.1735916,80.83574083,80.54973602
704,82.28888889,85.01296997,87.46570463,84.42232624,85.01055908
705,69.7,73.34686279,73.46254149,75.43091063,74.03408051
706,82.71428571,75.50671387,75.80219115,75.63756902,76.04949188
707,89.52336449,91.66729736,90.09278156,86.36502543,90.62434387
708,81.53333333,77.93069458,78.20456344,77.80664664,78.36704254
709,75.16666667,74.92056274,75.55703543,76.22241923,75.80512238
710,80.02564103,78.69018555,78.95430162,80.04950059,78.33100891
711,78.5,79.81188965,80.39376454,80.82134978,80.76091766
712,74.74074074,74.56872559,74.33164325,75.00206349,74.59157562
713,91.67567568,93.9654541,93.94174587,88.9550895,93.94911957
714,84.57142857,79.25881958,78.82921186,79.68911919,79.67448425
715,82.56164384,82.66390991,81.89890156,82.2704171,81.71131134
716,76.5,69.54980469,69.91258842,73.04436712,69.87232971
717,62.9047619,71.85791016,72.8111026,75.15190923,72.54048157
718,85.12359551,86.65835571,86.48842268,85.56407356,87.10068512
719,80,81.30203247,82.15053592,83.20225078,80.83753967
720,81.11111111,77.61975098,79.06343753,81.80253979,81.17005157
721,91.26086957,77.96994019,78.68064945,79.83734573,78.79192352
722,79.57142857,76.04153442,76.32384022,77.69542537,76.38813019
723,63.71428571,72.26696777,72.69108468,74.05360861,72.58003998
724,79.56818182,76.9822998,76.76819449,77.5082088,76.90357208
725,75.46341463,73.17102051,73.83142671,76.14521893,73.14914703
726,82.875,82.31750488,81.5411483,82.87473787,81.75104523
727,71.77358491,75.92810059,76.12899431,78.67162832,76.23192596
728,70.8125,70.77670288,70.34585327,73.60365351,69.90886688
729,82.37735849,87.11669922,88.32968618,84.04436959,86.13576508
730,81.18604651,83.21603394,81.30645124,82.99899553,81.57537842
731,57.71428571,66.70355225,64.70025959,72.17105831,66.75286102
732,95.5,73.61236572,73.81331529,75.5782584,74.12903595
733,89,68.93478394,69.09127356,72.53687749,68.97989655
734,46,64.91101074,56.96661596,72.59657816,64.88446808
735,75.95652174,70.79431152,71.5598577,74.2318975,71.08547974
736,88.24285714,88.23345947,88.06120163,88.24290974,90.13105011
737,75.51851852,76.07165527,76.30850456,78.00844989,75.57506561
738,92.13043478,77.78585815,77.70878916,78.86006286,78.3702774
739,70.13513514,72.26907349,72.29636171,74.82196532,72.49898529
740,60.45,71.56143188,71.99816576,73.85646711,71.57390594
741,63.875,70.82522583,70.77978807,73.17224864,70.82511139
742,85.90540541,80.77609253,83.01291079,84.17036295,81.30459595
743,56.03703704,69.38412476,70.5771298,73.34019157,69.73038483
744,71.5,73.87380981,73.73624084,77.01320494,72.42623138
745,68.73684211,71.57446289,72.64628194,73.66336074,72.39250946
746,77.4,73.62979126,74.77193534,74.96692092,73.57540894
747,83.29591837,85.66879272,87.42261638,83.29590348,85.59191895
748,91,71.86178589,72.16947954,74.28774596,72.34066772
749,72.35294118,71.94815063,71.21809521,73.81272276,71.78957367
750,75.6,72.69812012,72.99198203,74.31101718,72.99790192
751,87.87155963,83.1824646,82.58826254,84.44336917,86.45011902
752,50,70.33740234,70.71155922,73.43581923,70.76180267
753,90.11403509,94.05026245,95.01187947,87.41541999,92.35477448
754,79.77777778,70.57446289,70.90926426,72.82047452,71.04211426
755,86.25,71.33032227,71.7119412,73.73439849,71.61998749
756,93,71.02423096,71.155389,73.39064693,71.17035675
757,81.31868132,77.83810425,78.88664445,82.83025725,78.50156403
758,76.38888889,73.25115967,73.17872819,74.1001794,73.38659668
759,61.16666667,69.05276489,69.1915575,72.5292301,69.10745239
760,81.6984127,79.40963745,78.72436061,80.78981346,79.40123749
761,73,71.14239502,71.37902379,73.79564347,71.33670807
762,66.53846154,74.49319458,75.04118824,76.36288729,75.0286026
763,66.7,72.22998047,72.55430173,74.39817583,72.41208649
764,90.88181818,92.20877075,91.28032465,88.45480301,91.65059662
765,80.63513514,81.58477783,81.29789426,82.35084683,81.05905914
766,86.28318584,89.26626587,89.75961967,86.89389095,88.36024475
767,95.79220779,97.09542847,96.4161861,91.73438099,97.23400116
768,74.67857143,76.07019043,75.37333972,77.21480346,75.18084717
769,63.66666667,73.38589478,73.67077635,75.98924336,73.87927246
770,76.29032258,72.74414063,73.14490281,73.8560889,72.11675262
771,83.66666667,76.45559692,77.52942125,79.21553552,77.28525543
772,78.5,75.28872681,75.01352312,76.35387461,75.41213226
773,85.31395349,83.62924194,82.18953426,83.52006135,82.80001068
774,84.42105263,82.02667236,81.56509506,83.28553175,81.31832886
775,81.15789474,83.93911743,83.82399861,81.95855574,82.71376801
776,69,71.35528564,71.56169072,74.15362008,71.64504242
777,85.28,86.41744995,87.6574312,83.85461312,86.34567261
778,76.37037037,71.36749268,71.71993479,73.68575778,71.75934601
779,79.375,84.62384033,84.42874626,82.00724974,82.4443512
780,75.825,72.86016846,72.93554508,74.80035085,72.53629303
781,76.2,69.01248169,69.33734354,72.46102408,69.32427216
782,87.85714286,81.47338867,81.06203998,81.07208374,81.89331818
783,93.24742268,97.32015991,95.95187863,90.67773452,97.94982147
784,79.70588235,74.45202637,75.45397477,76.02289312,75.21315765
785,79.92857143,77.77908325,77.16899787,77.90507193,78.22225189
786,43,70.81777954,71.17410735,74.07777428,71.26746368
787,78,73.07424927,73.69243221,75.64365026,73.65752411
788,51.9,73.87460327,74.53294817,77.18124303,74.84600067
789,82.33333333,77.50109863,78.37146927,79.47122001,78.71741486
790,78.61176471,78.7868042,80.36313581,81.42791267,78.99390411
791,88.26785714,78.64297485,79.41552912,81.26296285,77.24745941
792,72.44827586,72.69436646,72.05721518,75.02600739,72.38860321
793,83.52702703,84.04232788,84.91213835,85.22269511,82.93579865
794,74.5,70.85516357,71.14974768,73.59746722,71.14311981
795,54.28571429,73.8664856,74.25580463,75.74045185,74.45838165
796,80.93181818,80.08840942,81.97586514,84.45599342,79.86000824
797,80.97142857,84.58963013,83.81965929,84.22830286,83.97179413
798,75,72.36071777,72.77137244,75.01452641,72.92720795
799,76.41428571,73.6348877,75.0092808,78.13837256,73.88497162
800,73.45945946,74.05889893,73.14707891,75.41745597,74.11456299
801,83.26168224,82.52398682,80.30843522,82.82535453,82.55544281
802,80.15151515,71.15402222,70.69347263,73.91070151,70.7460022
803,81.29166667,77.38671875,77.50977086,79.84069997,77.56980896
804,80.875,72.16574097,72.53511073,74.57060628,72.60230255
805,76.36708861,75.47174072,76.29637473,80.0220333,75.5308609
806,73,71.6628418,72.41294895,74.48907455,72.11673737
807,68.91666667,70.18554688,70.75680593,73.61808957,70.25814056
808,75.70422535,78.97579956,80.93929519,80.88646738,79.64212799
809,74.93617021,74.83798218,75.95059725,78.50095322,74.74868774
810,65.5,68.63796997,68.64568252,72.46627332,68.7013855
811,78,74.34533691,74.4621998,76.19954471,75.0819931
812,78.71764706,83.03945923,83.67230034,83.12516747,84.10342407
813,76.88571429,76.33346558,78.50683266,79.25953027,77.52500153
814,64.57142857,74.37283325,74.62369288,76.39703954,74.84689331
815,81.40740741,77.72467041,78.03695705,78.575665,78.27587128
816,66,70.01647949,70.30881135,73.29118289,70.32012939
817,82.57692308,80.83126831,81.22378938,82.80739581,80.07698822
818,78.54054054,76.09521484,77.00485886,77.78121751,76.4988327
819,72.28571429,74.31115723,74.82080877,76.76752206,75.18158722
820,87.8,80.14346313,80.65863094,81.25024329,80.85679626
821,83.69879518,83.67111206,84.5469266,83.29416507,85.57556915
822,80.14285714,75.58898926,77.06370542,79.33885479,77.10684967
823,87.44444444,77.40631104,77.60909393,79.47295103,78.34494781
824,75.25531915,75.12185669,75.56882554,76.50882254,75.54311371
825,78.76190476,80.81796265,81.07339801,81.29653741,79.04821014
826,82.9,74.46017456,75.11775016,76.54385514,74.66137695
827,79.50961538,78.71170044,80.16225748,82.65238241,80.77449799
828,81.07692308,89.04684448,85.11094525,82.17574041,85.87195587
829,71.95652174,74.35876465,74.94035358,76.61312739,74.86444855
830,77.33333333,69.77163696,69.92997793,73.35715271,70.09670258
831,62.33333333,70.97607422,71.09153951,73.45828809,71.07020569
832,66,69.32467651,69.7873384,72.93724681,69.6672821
833,69.375,72.61114502,72.93198645,77.37491329,71.90061188
834,45,71.40447998,71.9825002,74.32771034,71.96684265
835,55.2195122,71.41152954,71.59974497,74.83156784,70.90276337
836,86.75862069,78.25561523,78.23117834,79.46259937,78.71219635
837,72.5625,76.8444519,77.2383586,79.49842594,76.81685638
838,90.97333333,89.65170288,90.17129031,89.12552432,90.59241486
839,61.16666667,70.86889648,71.08753417,73.41300803,70.93343353
840,76.71052632,74.86907959,74.4525021,76.45704682,74.73293304
841,72.47826087,78.5267334,77.63784808,81.79108233,76.3396225
842,92.92727273,86.49203491,86.56564593,86.21486802,87.8395462
843,68.55555556,71.04873657,71.78866841,73.57242808,71.46135712
844,81.92307692,71.28170776,71.77595578,74.31622661,71.94301605
845,79.06451613,75.72372437,75.62493978,76.10018048,75.64250183
846,80.59756098,76.57937622,75.44742644,80.59712737,75.23645782
847,86.025,92.95568848,93.28182884,90.60436301,93.68422699
848,94.76190476,94.19985962,92.66230386,88.72606031,93.37261963
849,87.34782609,89.37036133,88.50945759,84.16990985,88.96736908
850,89.11111111,76.69815063,77.30404624,77.587032,77.155159
851,59.13636364,73.38275146,74.07690829,75.31417233,73.697052
852,71,73.46801758,73.92118843,76.12729686,74.26126862
853,75.40909091,78.55395508,78.88768536,82.0970283,79.22821808
854,83.69767442,81.11154175,80.93005376,81.12381261,80.31481934
855,84.63043478,78.50079346,78.46574328,81.83132471,79.24600983
856,41.66666667,68.70742798,69.13827802,72.54929828,68.95589447
857,77.01538462,80.94763184,79.4689036,80.71742718,80.58934021
858,90.37864078,95.42486572,95.60546322,90.38564171,97.04640961
859,77.37837838,80.35266113,78.55132419,81.14767084,79.57311249
860,83.27272727,77.48138428,77.58330509,78.46355214,77.99411011
861,79.26829268,72.61108398,75.55681033,78.1761162,73.82038116
862,90.16666667,74.96542358,75.33707097,77.60213393,75.65485382
863,91.1097561,90.37963867,89.42898602,87.50134438,90.94824982
864,86.30841121,90.33374023,89.26123368,85.77263985,89.63057709
865,66.85714286,71.96786499,70.43065067,73.61023262,71.45018768
866,76.25,75.79403687,75.00075565,76.51235392,76.00874329
867,87.83333333,81.90240479,82.4699319,85.13640312,82.74175262
868,89.77272727,87.83355713,88.96178278,84.82619003,88.05168915
869,79.91666667,81.73391724,82.25753735,83.05338411,81.54976654
870,91.1,75.86294556,76.01141041,77.57074467,76.36436462
871,85.2173913,74.09768677,74.36311833,75.62967265,74.72484589
872,88.21428571,75.86721802,76.62098743,78.80695058,77.16944122
873,83.53846154,81.2878418,78.41640986,82.76211468,78.37168121
874,76.85714286,74.85592651,74.97464022,76.57696115,75.48868561
875,83.23809524,76.59579468,76.04409547,79.09159661,77.00110626
876,67.4,76.37225342,76.89922929,78.7095499,77.26898956
877,77.14705882,79.32781982,79.59648865,77.63855765,78.98729706
878,78.5,69.45117188,69.68617993,72.75710648,69.71630096
879,81.98076923,77.8843689,79.27029459,80.63986671,78.80635071
880,60.07692308,71.35534668,71.7940797,73.41348798,71.75885773
881,84.54098361,81.94570923,81.36464392,82.23376071,82.38524628
882,88.32432432,92.15307617,93.01884453,90.62709785,93.24369049
883,89,74.61853027,74.77300669,76.40545843,75.13535309
884,74.86363636,80.27114868,78.81011846,78.26990919,79.87654877
885,70.48,75.25692749,76.5429212,79.17645793,75.51834869
886,75.9047619,70.01730347,71.33015348,74.3890627,70.62320709
