No,Height,Weight,Score,Margin,Disposals,Kicks,Marks,Handballs,Goals,Behinds,Hitouts,Tackles,Rebound50s,Inside50s,Clearances,Clangers,FreesFor,FreesAgainst,ContendedPossessions,UncontendedPossessions,ContestedMarks,MarksInside50,OnePercenters,Bounces,GoalAssists,RankPercent
840,0.340909090909091,0.372549019607843,0.234617087206729,0.436302615018878,0.117167743748244,0.147487844408428,0.120441988950276,0.069457659372027,0.104166666666667,0.114893617021277,0,0.114690721649485,0.076802507836991,0.118098159509202,0.020089285714286,0.2018779342723,0.045180722891566,0.205,0.083580613254204,0.109519408502773,0.035856573705179,0.094240837696335,0.052980132450331,0,0.122950819672131,76.7105263157895
841,0.227272727272727,0.254901960784314,0.560056072008263,0.493497412949238,0.644563079516718,0.547271745002701,0.390055248618784,0.610371075166508,0.12797619047619,0.127659574468085,0.000238948626045,0.394329896907216,0.211598746081505,0.340490797546012,0.494419642857143,0.481220657276995,0.246987951807229,0.335,0.508407517309594,0.590110905730129,0.067729083665339,0.068062827225131,0.072847682119205,0,0.311475409836066,72.4782608695652
842,0.613636363636364,0.568627450980392,0.332005312084993,0.302475178296742,0.139926945771284,0.132360886007563,0.240883977900552,0.121313035204567,0.00297619047619,0.004255319148936,0.000955794504182,0.127577319587629,0.112852664576803,0.019938650306749,0.010044642857143,0.169014084507042,0.108433734939759,0.22,0.084569732937686,0.149722735674677,0.099601593625498,0,0.339955849889625,0,0.016393442622951,92.9272727272727
843,0.295454545454545,0.274509803921569,0.158772318134868,0.408474339253251,0.085698229839843,0.075634792004322,0.078453038674033,0.079448144624168,0.065476190476191,0.046808510638298,0,0.088917525773196,0.021943573667712,0.072085889570552,0.042410714285714,0.075117370892019,0.057228915662651,0.06,0.05835806132542,0.090573012939002,0.00796812749004,0.041884816753927,0.020971302428256,0,0.114754098360656,68.5555555555556
844,0.386363636363636,0.313725490196078,0.066327283458758,0.399524542022095,0.037370047766227,0.051863857374392,0.060773480662984,0.018553758325404,0.056547619047619,0.076595744680851,0,0.037371134020619,0.004702194357367,0.04601226993865,0.002232142857143,0.035211267605634,0.024096385542169,0.03,0.027695351137488,0.035120147874307,0.067729083665339,0.070680628272251,0.008830022075055,0,0.024590163934426,81.9230769230769
845,0.477272727272727,0.294117647058824,0.204662830160838,0.47755558663124,0.122506322000562,0.130740140464614,0.18232044198895,0.093244529019981,0.110119047619048,0.068085106382979,0.000477897252091,0.092783505154639,0.047021943573668,0.087423312883436,0.012276785714286,0.063380281690141,0.02710843373494,0.05,0.064292779426311,0.141866913123845,0.067729083665339,0.117801047120419,0.034216335540839,0,0.188524590163934,79.0645161290323
846,0.363636363636364,0.313725490196078,0.491810535635237,0.32848552649979,0.525709468951953,0.475418692598595,0.261878453038674,0.472407231208373,0.083333333333333,0.051063829787234,0.001194743130227,0.630154639175258,0.22257053291536,0.415644171779141,0.597098214285714,0.424882629107981,0.256024096385542,0.425,0.508407517309594,0.397874306839187,0.0199203187251,0.018324607329843,0.111479028697572,0,0.30327868852459,80.5975609756097
847,0.636363636363636,0.607843137254902,0.548841670355615,0.559642008110754,0.222253441978084,0.20097244732577,0.30828729281768,0.200285442435775,0.00297619047619,0.004255319148936,0.000955794504182,0.186855670103093,0.22884012539185,0.073619631901841,0.0078125,0.267605633802817,0.090361445783133,0.345,0.131058358061325,0.246765249537893,0.151394422310757,0,0.664459161147903,0,0.024590163934426,86.025
848,0.636363636363636,0.490196078431373,0.555407997639073,0.654593763110055,0.449283506602978,0.59643435980551,0.626519337016575,0.236441484300666,0.035714285714286,0.025531914893617,0.004301075268817,0.170103092783505,0.452978056426332,0.20398773006135,0.022321428571429,0.363849765258216,0.177710843373494,0.185,0.211671612265084,0.506007393715342,0.191235059760956,0.036649214659686,0.400662251655629,0,0.131147540983607,94.7619047619048
849,0.454545454545455,0.392156862745098,0.364468053711082,0.242064046986435,0.436920483281821,0.334413830361966,0.38232044198895,0.446241674595623,0.020833333333333,0.029787234042553,0.02078853046595,0.376288659793814,0.173981191222571,0.157975460122699,0.188616071428571,0.326291079812207,0.25,0.27,0.311572700296736,0.436691312384473,0.151394422310757,0.034031413612566,0.206401766004415,0,0.155737704918033,87.3478260869565
850,0.613636363636364,0.411764705882353,0.062416998671979,0.477975108376451,0.024445068839562,0.02377093462993,0.028729281767956,0.021408182683159,0,0,0,0.027061855670103,0.025078369905956,0.006134969325153,0.003348214285714,0.023474178403756,0.021084337349398,0.02,0.014342235410485,0.02818853974122,0.01195219123506,0,0.051876379690949,0.375,0,89.1111111111111
851,0.477272727272727,0.411764705882353,0.157222960011805,0.500769123199552,0.08626018544535,0.072933549432739,0.07292817679558,0.082778306374881,0.029761904761905,0.034042553191489,0.00310633213859,0.109536082474227,0.021943573667712,0.081288343558282,0.052455357142857,0.103286384976526,0.045180722891566,0.07,0.078140454995054,0.072088724584104,0.047808764940239,0.041884816753927,0.033112582781457,0,0.10655737704918,59.1363636363636
852,0.590909090909091,0.450980392156863,0.004574295410949,0.450566354356034,0.002809778027536,0.004862236628849,0.006629834254144,0.001427212178877,0.00297619047619,0,0,0.007731958762887,0,0.004601226993865,0,0.009389671361502,0.003012048192771,0.005,0.001978239366963,0.004158964879852,0.00398406374502,0.005235602094241,0,0,0,71
853,0.40909090909091,0.666666666666667,0.308764940239044,0.515732065445392,0.182073616184321,0.229605618584549,0.250828729281768,0.107040913415794,0.035714285714286,0.042553191489362,0,0.115979381443299,0.170846394984326,0.130368098159509,0.013392857142857,0.183098591549296,0.060240963855422,0.15,0.097428288822948,0.208872458410351,0.107569721115538,0.028795811518325,0.132450331125828,0,0.098360655737705,75.4090909090909
854,0.795454545454545,0.647058823529412,0.2340268555408,0.275485946021535,0.09721831975274,0.075094543490005,0.085082872928177,0.099429115128449,0.005952380952381,0.008510638297872,0.268100358422939,0.179123711340206,0.028213166144201,0.061349693251534,0.1015625,0.220657276995305,0.168674698795181,0.305,0.103857566765579,0.066081330868762,0.071713147410359,0.010471204188482,0.125827814569536,0,0.040983606557377,83.6976744186046
